0,3.19E-08
0.01,5.53E-05
0.02,7.76E-05
0.03,9.60E-05
0.04,0.00011232
0.05,0.000126354
0.06,0.00013961
0.07,0.000151686
0.08,0.000162698
0.09,0.000173273
0.1,0.000183391
0.125,0.000206862
0.15,0.000229332
0.175,0.000250462
0.2,0.000270869
0.225,0.000291477
0.25,0.000312096
0.275,0.000333226
0.3,0.000353345
0.325,0.000374188
0.35,0.000394882
0.4,0.000437854
0.45,0.000484519
0.5,0.000535194
0.55,0.000590572
0.6,0.000653377
0.7,0.000812904
0.8,0.001038725
0.9,0.001387751
