0,5.44E-08
0.025,3.12E-05
0.05,4.82E-05
0.075,6.24E-05
0.1,7.58E-05
0.125,8.90E-05
0.15,0.000101517
0.175,0.000114989
0.2,0.000128462
0.225,0.000141798
0.25,0.000155079
0.275,0.000169558
0.3,0.000183439
0.325,0.000199088
0.35,0.000215173
0.375,0.000232564
0.4,0.0002505
0.45,0.000282643
0.5,0.000313969
0.55,0.000343335
0.6,0.000370633
